,instance,benchmark_name,class,width,ubound,abs_improvement,rel_improvement,solved,time,solver,solver_config,index,run,solver_version,wall,machine,stderr,error,solver_args,full_path,error_str
1615,3039.edge,networks,atmost500,8.0,8.0,0,0.0,1.0,6.2942,tw-limprovement,jdrasil-b125-n1,1615,1,1.0,5.4185,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/3039.edge/run1,
1598,3040.edge,networks,atmost500,8.0,8.0,0,0.0,1.0,8.6612,tw-limprovement,jdrasil-b125-n1,1598,1,1.0,7.9756,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/3040.edge/run1,
1552,3041.edge,networks,atmost500,8.0,8.0,0,0.0,1.0,5.6813,tw-limprovement,jdrasil-b125-n1,1552,1,1.0,4.9235,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/3041.edge/run1,
1484,3042.edge,networks,atmost500,8.0,8.0,0,0.0,1.0,8.4238,tw-limprovement,jdrasil-b125-n1,1484,1,1.0,7.6637,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/3042.edge/run1,
1584,3043.edge,networks,atmost500,8.0,8.0,0,0.0,1.0,9.2205,tw-limprovement,jdrasil-b125-n1,1584,1,1.0,7.2926,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/3043.edge/run1,
1492,3044.edge,networks,atmost500,8.0,8.0,0,0.0,1.0,7.0296,tw-limprovement,jdrasil-b125-n1,1492,1,1.0,6.2276,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/3044.edge/run1,
1557,3045.edge,networks,atmost500,8.0,8.0,0,0.0,1.0,9.3086,tw-limprovement,jdrasil-b125-n1,1557,1,1.0,8.6043,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/3045.edge/run1,
1545,3046.edge,networks,atmost500,8.0,8.0,0,0.0,1.0,8.8643,tw-limprovement,jdrasil-b125-n1,1545,1,1.0,8.2884,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/3046.edge/run1,
1478,3047.edge,networks,atmost500,8.0,8.0,0,0.0,1.0,6.1883,tw-limprovement,jdrasil-b125-n1,1478,1,1.0,5.4527,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/3047.edge/run1,
1473,3048.edge,networks,atmost500,8.0,8.0,0,0.0,1.0,9.0982,tw-limprovement,jdrasil-b125-n1,1473,1,1.0,8.2951,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/3048.edge/run1,
1541,3049.edge,networks,atmost500,8.0,8.0,0,0.0,1.0,8.8105,tw-limprovement,jdrasil-b125-n1,1541,1,1.0,7.8881,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/3049.edge/run1,
1608,3050.edge,networks,atmost500,13.0,13.0,0,0.0,1.0,9.6314,tw-limprovement,jdrasil-b125-n1,1608,1,1.0,8.5175,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/3050.edge/run1,
1570,3051.edge,networks,atmost500,13.0,13.0,0,0.0,1.0,8.3638,tw-limprovement,jdrasil-b125-n1,1570,1,1.0,7.7512,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/3051.edge/run1,
1479,3052.edge,networks,atmost500,13.0,13.0,0,0.0,1.0,11.1506,tw-limprovement,jdrasil-b125-n1,1479,1,1.0,10.3238,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/3052.edge/run1,
1516,3053.edge,networks,atmost500,13.0,13.0,0,0.0,1.0,13.1252,tw-limprovement,jdrasil-b125-n1,1516,1,1.0,12.2707,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/3053.edge/run1,
1616,3054.edge,networks,atmost500,13.0,13.0,0,0.0,1.0,12.231,tw-limprovement,jdrasil-b125-n1,1616,1,1.0,10.9054,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/3054.edge/run1,
1649,3055.edge,networks,atmost500,13.0,13.0,0,0.0,1.0,11.7026,tw-limprovement,jdrasil-b125-n1,1649,1,1.0,10.9565,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/3055.edge/run1,
1474,3056.edge,networks,atmost500,13.0,13.0,0,0.0,1.0,9.7059,tw-limprovement,jdrasil-b125-n1,1474,1,1.0,9.0573,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/3056.edge/run1,
1625,3057.edge,networks,atmost500,13.0,13.0,0,0.0,1.0,12.9443,tw-limprovement,jdrasil-b125-n1,1625,1,1.0,12.3103,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/3057.edge/run1,
1571,3058.edge,networks,atmost500,13.0,13.0,0,0.0,1.0,10.1927,tw-limprovement,jdrasil-b125-n1,1571,1,1.0,9.3974,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/3058.edge/run1,
1512,3059.edge,networks,atmost500,13.0,13.0,0,0.0,1.0,8.1251,tw-limprovement,jdrasil-b125-n1,1512,1,1.0,7.5428,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/3059.edge/run1,
1629,3060.edge,networks,atmost500,13.0,13.0,0,0.0,1.0,9.9678,tw-limprovement,jdrasil-b125-n1,1629,1,1.0,9.2397,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/3060.edge/run1,
1619,3061.edge,networks,atmost500,13.0,13.0,0,0.0,1.0,10.4113,tw-limprovement,jdrasil-b125-n1,1619,1,1.0,9.8492,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/3061.edge/run1,
1524,3062.edge,networks,atmost500,13.0,13.0,0,0.0,1.0,9.6387,tw-limprovement,jdrasil-b125-n1,1524,1,1.0,8.8285,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/3062.edge/run1,
1590,3063.edge,networks,atmost500,13.0,13.0,0,0.0,1.0,9.3144,tw-limprovement,jdrasil-b125-n1,1590,1,1.0,8.5585,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/3063.edge/run1,
1644,3064.edge,networks,atmost500,13.0,13.0,0,0.0,1.0,8.7253,tw-limprovement,jdrasil-b125-n1,1644,1,1.0,8.132,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/3064.edge/run1,
1595,3065.edge,networks,atmost500,13.0,13.0,0,0.0,1.0,9.0895,tw-limprovement,jdrasil-b125-n1,1595,1,1.0,8.417,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/3065.edge/run1,
1517,3066.edge,networks,atmost500,13.0,13.0,0,0.0,1.0,10.9579,tw-limprovement,jdrasil-b125-n1,1517,1,1.0,10.1988,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/3066.edge/run1,
1509,3067.edge,networks,atmost500,13.0,13.0,0,0.0,1.0,11.2904,tw-limprovement,jdrasil-b125-n1,1509,1,1.0,10.5072,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/3067.edge/run1,
1532,3068.edge,networks,atmost500,13.0,13.0,0,0.0,1.0,11.2473,tw-limprovement,jdrasil-b125-n1,1532,1,1.0,10.6487,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/3068.edge/run1,
1647,3069.edge,networks,atmost500,13.0,13.0,0,0.0,1.0,10.2214,tw-limprovement,jdrasil-b125-n1,1647,1,1.0,9.3649,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/3069.edge/run1,
1621,3070.edge,networks,atmost500,13.0,13.0,0,0.0,1.0,11.41,tw-limprovement,jdrasil-b125-n1,1621,1,1.0,10.5495,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/3070.edge/run1,
1451,3071.edge,networks,atmost500,13.0,13.0,0,0.0,1.0,10.1789,tw-limprovement,jdrasil-b125-n1,1451,1,1.0,9.2212,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/3071.edge/run1,
1539,3072.edge,networks,atmost500,13.0,13.0,0,0.0,1.0,10.8211,tw-limprovement,jdrasil-b125-n1,1539,1,1.0,9.8029,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/3072.edge/run1,
1549,3073.edge,networks,atmost500,13.0,13.0,0,0.0,1.0,12.6351,tw-limprovement,jdrasil-b125-n1,1549,1,1.0,11.8557,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/3073.edge/run1,
1531,3074.edge,networks,atmost500,13.0,13.0,0,0.0,1.0,13.1579,tw-limprovement,jdrasil-b125-n1,1531,1,1.0,12.3171,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/3074.edge/run1,
1542,3075.edge,networks,atmost500,13.0,13.0,0,0.0,1.0,9.0906,tw-limprovement,jdrasil-b125-n1,1542,1,1.0,8.4079,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/3075.edge/run1,
1565,3076.edge,networks,atmost500,13.0,13.0,0,0.0,1.0,11.9987,tw-limprovement,jdrasil-b125-n1,1565,1,1.0,11.0177,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/3076.edge/run1,
1561,3077.edge,networks,atmost500,13.0,13.0,0,0.0,1.0,8.9454,tw-limprovement,jdrasil-b125-n1,1561,1,1.0,8.2306,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/3077.edge/run1,
1525,3078.edge,networks,atmost500,13.0,13.0,0,0.0,1.0,9.7778,tw-limprovement,jdrasil-b125-n1,1525,1,1.0,8.7066,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/3078.edge/run1,
1469,3079.edge,networks,atmost500,13.0,13.0,0,0.0,1.0,12.7508,tw-limprovement,jdrasil-b125-n1,1469,1,1.0,11.9082,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/3079.edge/run1,
1500,3080.edge,networks,atmost500,13.0,13.0,0,0.0,1.0,14.1019,tw-limprovement,jdrasil-b125-n1,1500,1,1.0,13.3058,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/3080.edge/run1,
1466,3081.edge,networks,atmost500,13.0,13.0,0,0.0,1.0,12.1335,tw-limprovement,jdrasil-b125-n1,1466,1,1.0,11.3523,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/3081.edge/run1,
1559,3082.edge,networks,atmost500,13.0,13.0,0,0.0,1.0,10.0476,tw-limprovement,jdrasil-b125-n1,1559,1,1.0,9.2827,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/3082.edge/run1,
1592,3083.edge,networks,atmost500,13.0,13.0,0,0.0,1.0,10.7939,tw-limprovement,jdrasil-b125-n1,1592,1,1.0,9.8485,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/3083.edge/run1,
1510,3084.edge,networks,atmost500,13.0,13.0,0,0.0,1.0,12.2827,tw-limprovement,jdrasil-b125-n1,1510,1,1.0,11.6711,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/3084.edge/run1,
1564,3085.edge,networks,atmost500,13.0,13.0,0,0.0,1.0,11.1361,tw-limprovement,jdrasil-b125-n1,1564,1,1.0,10.4225,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/3085.edge/run1,
1495,3086.edge,networks,atmost500,13.0,13.0,0,0.0,1.0,10.0354,tw-limprovement,jdrasil-b125-n1,1495,1,1.0,9.3771,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/3086.edge/run1,
1602,3087.edge,networks,atmost500,13.0,13.0,0,0.0,1.0,11.4174,tw-limprovement,jdrasil-b125-n1,1602,1,1.0,10.823,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/3087.edge/run1,
1529,3088.edge,networks,atmost500,13.0,13.0,0,0.0,1.0,13.8216,tw-limprovement,jdrasil-b125-n1,1529,1,1.0,13.0028,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/3088.edge/run1,
1521,3089.edge,networks,atmost500,13.0,13.0,0,0.0,1.0,11.4331,tw-limprovement,jdrasil-b125-n1,1521,1,1.0,10.6036,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/3089.edge/run1,
1606,3090.edge,networks,atmost500,13.0,13.0,0,0.0,1.0,10.3258,tw-limprovement,jdrasil-b125-n1,1606,1,1.0,9.5813,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/3090.edge/run1,
1514,3091.edge,networks,atmost500,13.0,13.0,0,0.0,1.0,11.5839,tw-limprovement,jdrasil-b125-n1,1514,1,1.0,9.7495,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/3091.edge/run1,
1635,3092.edge,networks,atmost500,13.0,13.0,0,0.0,1.0,12.238,tw-limprovement,jdrasil-b125-n1,1635,1,1.0,11.4983,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/3092.edge/run1,
1562,3093.edge,networks,atmost500,13.0,13.0,0,0.0,1.0,9.0159,tw-limprovement,jdrasil-b125-n1,1562,1,1.0,8.4026,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/3093.edge/run1,
1530,3094.edge,networks,atmost500,13.0,13.0,0,0.0,1.0,11.0305,tw-limprovement,jdrasil-b125-n1,1530,1,1.0,10.169,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/3094.edge/run1,
1628,3095.edge,networks,atmost500,13.0,13.0,0,0.0,1.0,9.5419,tw-limprovement,jdrasil-b125-n1,1628,1,1.0,8.7507,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/3095.edge/run1,
1445,3096.edge,networks,atmost500,13.0,13.0,0,0.0,1.0,11.0183,tw-limprovement,jdrasil-b125-n1,1445,1,1.0,10.1163,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/3096.edge/run1,
1556,3097.edge,networks,atmost500,13.0,13.0,0,0.0,1.0,13.792,tw-limprovement,jdrasil-b125-n1,1556,1,1.0,12.9484,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/3097.edge/run1,
1630,3098.edge,networks,atmost500,13.0,13.0,0,0.0,1.0,10.7275,tw-limprovement,jdrasil-b125-n1,1630,1,1.0,9.8046,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/3098.edge/run1,
1624,3099.edge,networks,atmost500,13.0,13.0,0,0.0,1.0,11.7948,tw-limprovement,jdrasil-b125-n1,1624,1,1.0,11.0446,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/3099.edge/run1,
1579,Alchemy_11.edge,networks,atmost500,19.0,19.0,0,0.0,1.0,11.2482,tw-limprovement,jdrasil-b125-n1,1579,1,1.0,10.4324,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/Alchemy_11.edge/run1,
1504,Grids_15.edge,networks,atmost500,24.0,26.0,2,0.0833,1.0,12.7578,tw-limprovement,jdrasil-b125-n1,1504,1,1.0,12.1355,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/Grids_15.edge/run1,
1591,Grids_16.edge,networks,atmost500,24.0,26.0,2,0.0833,1.0,14.5325,tw-limprovement,jdrasil-b125-n1,1591,1,1.0,13.9525,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/Grids_16.edge/run1,
1623,Grids_17.edge,networks,atmost500,24.0,26.0,2,0.0833,1.0,15.122,tw-limprovement,jdrasil-b125-n1,1623,1,1.0,13.7354,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/Grids_17.edge/run1,
1580,Grids_18.edge,networks,atmost500,24.0,26.0,2,0.0833,1.0,18.0138,tw-limprovement,jdrasil-b125-n1,1580,1,1.0,17.2458,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/Grids_18.edge/run1,
5463,Grids_26.edge,networks,atmost500,41.0,46.0,5,0.122,1.0,1228.25,tw-limprovement,jdrasil-b150-n1,5463,1,1.0,1227.5144,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b150-n1/atmost500/Grids_26.edge/run1,
11613,Grids_28.edge,networks,atmost500,41.0,46.0,5,0.122,1.0,232.988,tw-limprovement,jdrasil-b75t1800-n1,11613,1,1.0,232.1256,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost500/Grids_28.edge/run1,
5383,Grids_29.edge,networks,atmost500,41.0,46.0,5,0.122,1.0,1408.81,tw-limprovement,jdrasil-b150-n1,5383,1,1.0,1408.0582,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b150-n1/atmost500/Grids_29.edge/run1,
1577,Grids_30.edge,networks,atmost500,24.0,26.0,2,0.0833,1.0,17.1449,tw-limprovement,jdrasil-b125-n1,1577,1,1.0,16.0451,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/Grids_30.edge/run1,
1491,ImageAlignment_11.edge,networks,atmost500,30.0,31.0,1,0.0333,1.0,11.7971,tw-limprovement,jdrasil-b125-n1,1491,1,1.0,10.9979,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/ImageAlignment_11.edge/run1,
